date,commodity,index_value,pct_change,roll_mean_3,roll_std_3,upper_bound,lower_bound,anomaly
1990-01-01,food_price_index,64.4,,64.4,,,,False
1990-02-01,food_price_index,64.7,0.46583850931676274,64.55000000000001,0.21213203435595723,64.79437610357807,64.30562389642195,False
1990-03-01,food_price_index,64.0,-1.081916537867078,64.36666666666667,0.35118845842842844,64.77123577077623,63.962097562557126,False
1990-04-01,food_price_index,66.0,3.125,64.89999999999999,1.0148891565092186,66.06915230829861,63.73084769170137,False
1990-05-01,food_price_index,64.6,-2.121212121212135,64.86666666666667,1.0263202878893738,66.04898763831524,63.684345695018116,False
1990-06-01,food_price_index,64.1,-0.7739938080495334,64.89999999999999,0.98488578017961,66.0345884187669,63.76541158123308,False
1990-07-01,food_price_index,62.9,-1.8720748829953116,63.86666666666667,0.8736894948054008,64.8731569646825,62.86017636865085,False
1990-08-01,food_price_index,61.8,-1.748807631160576,62.93333333333333,1.1503622617824842,64.25855065890676,61.60811600775991,False
1990-09-01,food_price_index,61.3,-0.8090614886731351,62.0,0.8185352771872316,62.94295263931969,61.05704736068031,False
1990-10-01,food_price_index,61.4,0.16313213703100793,61.5,0.26457513110640163,61.80479055103457,61.19520944896543,False
1990-11-01,food_price_index,62.3,1.4657980456026065,61.666666666666664,0.5507570547285819,62.30113879371399,61.03219453961934,False
1990-12-01,food_price_index,62.2,-0.16051364365969878,61.96666666666666,0.4932882862315961,62.53493477240546,61.398398560927866,False
1991-01-01,food_price_index,61.0,-1.9292604501607746,61.833333333333336,0.7234178138070021,62.666710654839,60.99995601182767,False
1991-02-01,food_price_index,61.8,1.3114754098360715,61.666666666666664,0.6110100926607523,62.37055029341185,60.962783039921476,False
